run_id,timestamp,tick,device_id,device_type,metric,value,blocked
run_58,1773414477.660063,6,device-3,thermostat,traffic_rate,11.9795,0
run_58,1773414477.660063,6,device-3,thermostat,cpu_load,28.4617,0
run_58,1773414477.660063,6,device-3,thermostat,memory_usage,30.9083,0
run_58,1773414477.660063,6,device-3,thermostat,temperature,36.9481,0
run_58,1773414479.6878955,7,device-1,smart_lock,traffic_rate,16.6402,0
run_58,1773414479.6878955,7,device-1,smart_lock,cpu_load,31.3025,0
run_58,1773414479.6878955,7,device-1,smart_lock,memory_usage,38.0284,0
run_58,1773414479.6878955,7,device-1,smart_lock,temperature,40.5315,0
run_58,1773414479.6878955,7,device-1,smart_lock,battery_level,87.5563,0
run_58,1773414479.7285953,7,device-2,smart_bulb,traffic_rate,20.1917,0
run_58,1773414479.7285953,7,device-2,smart_bulb,cpu_load,42.8188,0
run_58,1773414479.7285953,7,device-2,smart_bulb,memory_usage,35.3682,0
run_58,1773414479.7285953,7,device-2,smart_bulb,temperature,52.2364,0
run_58,1773414479.7609272,7,device-3,thermostat,traffic_rate,13.242,0
run_58,1773414479.7609272,7,device-3,thermostat,cpu_load,24.8957,0
run_58,1773414479.7609272,7,device-3,thermostat,memory_usage,30.7827,0
run_58,1773414479.7609272,7,device-3,thermostat,temperature,51.468,0
run_58,1773414481.7864647,8,device-1,smart_lock,traffic_rate,22.5617,0
run_58,1773414481.7864647,8,device-1,smart_lock,cpu_load,26.0776,0
run_58,1773414481.7864647,8,device-1,smart_lock,memory_usage,47.5901,0
run_58,1773414481.7864647,8,device-1,smart_lock,temperature,49.3198,0
run_58,1773414481.7864647,8,device-1,smart_lock,battery_level,82.7261,0
run_58,1773414481.8184745,8,device-2,smart_bulb,traffic_rate,23.2175,0
run_58,1773414481.8184745,8,device-2,smart_bulb,cpu_load,42.9176,0
run_58,1773414481.8184745,8,device-2,smart_bulb,memory_usage,59.8473,0
run_58,1773414481.8184745,8,device-2,smart_bulb,temperature,36.0496,0
run_58,1773414481.8417394,8,device-3,thermostat,traffic_rate,82.0515,0
run_58,1773414481.8417394,8,device-3,thermostat,cpu_load,93.7441,0
run_58,1773414481.8417394,8,device-3,thermostat,memory_usage,95.8735,0
run_58,1773414481.8417394,8,device-3,thermostat,temperature,92.5315,0
run_58,1773414483.8653665,9,device-1,smart_lock,traffic_rate,19.6734,0
run_58,1773414483.8653665,9,device-1,smart_lock,cpu_load,43.0075,0
run_58,1773414483.8653665,9,device-1,smart_lock,memory_usage,34.0058,0
run_58,1773414483.8653665,9,device-1,smart_lock,temperature,51.0743,0
run_58,1773414483.8653665,9,device-1,smart_lock,battery_level,74.4163,0
run_58,1773414483.9163218,9,device-2,smart_bulb,traffic_rate,14.8601,0
run_58,1773414483.9163218,9,device-2,smart_bulb,cpu_load,28.9967,0
run_58,1773414483.9163218,9,device-2,smart_bulb,memory_usage,34.084,0
run_58,1773414483.9163218,9,device-2,smart_bulb,temperature,39.392,0
run_58,1773414483.9594104,9,device-3,thermostat,traffic_rate,92.5695,0
run_58,1773414483.9594104,9,device-3,thermostat,cpu_load,70.0966,0
run_58,1773414483.9594104,9,device-3,thermostat,memory_usage,87.0176,0
run_58,1773414483.9594104,9,device-3,thermostat,temperature,81.5834,0
run_58,1773414485.9996245,10,device-1,smart_lock,traffic_rate,15.9885,0
run_58,1773414485.9996245,10,device-1,smart_lock,cpu_load,41.9309,0
run_58,1773414485.9996245,10,device-1,smart_lock,memory_usage,52.1911,0
run_58,1773414485.9996245,10,device-1,smart_lock,temperature,37.2322,0
run_58,1773414485.9996245,10,device-1,smart_lock,battery_level,81.8975,0
run_58,1773414486.0298905,10,device-2,smart_bulb,traffic_rate,12.4584,0
run_58,1773414486.0298905,10,device-2,smart_bulb,cpu_load,42.8351,0
run_58,1773414486.0298905,10,device-2,smart_bulb,memory_usage,37.6237,0
run_58,1773414486.0298905,10,device-2,smart_bulb,temperature,49.5672,0
run_58,1773414486.048468,10,device-3,thermostat,traffic_rate,94.7158,0
run_58,1773414486.048468,10,device-3,thermostat,cpu_load,82.2656,0
run_58,1773414486.048468,10,device-3,thermostat,memory_usage,95.5233,0
run_58,1773414486.048468,10,device-3,thermostat,temperature,94.9471,0
run_59,1773414502.736975,1,device-1,smart_lock,traffic_rate,20.1622,0
run_59,1773414502.736975,1,device-1,smart_lock,cpu_load,34.4993,0
run_59,1773414502.736975,1,device-1,smart_lock,memory_usage,31.95,0
run_59,1773414502.736975,1,device-1,smart_lock,temperature,50.332,0
run_59,1773414502.736975,1,device-1,smart_lock,battery_level,84.1917,0
run_59,1773414502.7671955,1,device-2,smart_bulb,traffic_rate,21.6286,0
run_59,1773414502.7671955,1,device-2,smart_bulb,cpu_load,31.2296,0
run_59,1773414502.7671955,1,device-2,smart_bulb,memory_usage,40.2612,0
run_59,1773414502.7671955,1,device-2,smart_bulb,temperature,46.0038,0
run_59,1773414502.7875433,1,device-3,thermostat,traffic_rate,15.8985,0
run_59,1773414502.7875433,1,device-3,thermostat,cpu_load,29.0343,0
run_59,1773414502.7875433,1,device-3,thermostat,memory_usage,32.4364,0
run_59,1773414502.7875433,1,device-3,thermostat,temperature,54.6664,0
run_59,1773414504.8088152,2,device-1,smart_lock,traffic_rate,17.7999,0
run_59,1773414504.8088152,2,device-1,smart_lock,cpu_load,26.2246,0
run_59,1773414504.8088152,2,device-1,smart_lock,memory_usage,38.8004,0
run_59,1773414504.8088152,2,device-1,smart_lock,temperature,53.7931,0
run_59,1773414504.8088152,2,device-1,smart_lock,battery_level,73.7428,0
run_59,1773414504.851784,2,device-2,smart_bulb,traffic_rate,17.5454,0
run_59,1773414504.851784,2,device-2,smart_bulb,cpu_load,35.7624,0
run_59,1773414504.851784,2,device-2,smart_bulb,memory_usage,57.4404,0
run_59,1773414504.851784,2,device-2,smart_bulb,temperature,44.7925,0
run_59,1773414504.8862567,2,device-3,thermostat,traffic_rate,15.6642,0
run_59,1773414504.8862567,2,device-3,thermostat,cpu_load,27.565,0
run_59,1773414504.8862567,2,device-3,thermostat,memory_usage,55.2074,0
run_59,1773414504.8862567,2,device-3,thermostat,temperature,43.8956,0
run_59,1773414506.9210382,3,device-1,smart_lock,traffic_rate,10.543,0
run_59,1773414506.9210382,3,device-1,smart_lock,cpu_load,20.6188,0
run_59,1773414506.9210382,3,device-1,smart_lock,memory_usage,46.0576,0
run_59,1773414506.9210382,3,device-1,smart_lock,temperature,35.8054,0
run_59,1773414506.9210382,3,device-1,smart_lock,battery_level,81.4219,0
run_59,1773414506.953332,3,device-2,smart_bulb,traffic_rate,24.9159,0
run_59,1773414506.953332,3,device-2,smart_bulb,cpu_load,41.7041,0
run_59,1773414506.953332,3,device-2,smart_bulb,memory_usage,34.5443,0
run_59,1773414506.953332,3,device-2,smart_bulb,temperature,44.2472,0
run_59,1773414506.9764907,3,device-3,thermostat,traffic_rate,18.8219,0
run_59,1773414506.9764907,3,device-3,thermostat,cpu_load,29.0956,0
run_59,1773414506.9764907,3,device-3,thermostat,memory_usage,35.8905,0
run_59,1773414506.9764907,3,device-3,thermostat,temperature,41.91,0
run_59,1773414509.0014114,4,device-1,smart_lock,traffic_rate,22.4597,0
run_59,1773414509.0014114,4,device-1,smart_lock,cpu_load,25.2705,0
run_59,1773414509.0014114,4,device-1,smart_lock,memory_usage,32.1507,0
run_59,1773414509.0014114,4,device-1,smart_lock,temperature,50.2001,0
run_59,1773414509.0014114,4,device-1,smart_lock,battery_level,71.4072,0
run_59,1773414509.0313075,4,device-2,smart_bulb,traffic_rate,19.9796,0
run_59,1773414509.0313075,4,device-2,smart_bulb,cpu_load,21.5159,0
run_59,1773414509.0313075,4,device-2,smart_bulb,memory_usage,51.096,0
run_59,1773414509.0313075,4,device-2,smart_bulb,temperature,38.9327,0
run_59,1773414509.0547786,4,device-3,thermostat,traffic_rate,16.5988,0
run_59,1773414509.0547786,4,device-3,thermostat,cpu_load,24.1724,0
run_59,1773414509.0547786,4,device-3,thermostat,memory_usage,50.0943,0
run_59,1773414509.0547786,4,device-3,thermostat,temperature,43.9243,0
run_59,1773414511.0778635,5,device-1,smart_lock,traffic_rate,12.8381,0
run_59,1773414511.0778635,5,device-1,smart_lock,cpu_load,19.1564,0
run_59,1773414511.0778635,5,device-1,smart_lock,memory_usage,32.2569,0
run_59,1773414511.0778635,5,device-1,smart_lock,temperature,39.0766,0
run_59,1773414511.0778635,5,device-1,smart_lock,battery_level,77.5999,0
run_59,1773414511.1086829,5,device-2,smart_bulb,traffic_rate,18.7047,0
run_59,1773414511.1086829,5,device-2,smart_bulb,cpu_load,28.9414,0
run_59,1773414511.1086829,5,device-2,smart_bulb,memory_usage,33.1641,0
run_59,1773414511.1086829,5,device-2,smart_bulb,temperature,51.0579,0
run_59,1773414511.130197,5,device-3,thermostat,traffic_rate,12.8431,0
run_59,1773414511.130197,5,device-3,thermostat,cpu_load,31.6012,0
run_59,1773414511.130197,5,device-3,thermostat,memory_usage,46.5645,0
run_59,1773414511.130197,5,device-3,thermostat,temperature,53.2825,0
run_59,1773414513.1508808,6,device-1,smart_lock,traffic_rate,94.7751,0
run_59,1773414513.1508808,6,device-1,smart_lock,cpu_load,80.3471,0
run_59,1773414513.1508808,6,device-1,smart_lock,memory_usage,85.9262,0
run_59,1773414513.1508808,6,device-1,smart_lock,temperature,75.1668,0
run_59,1773414513.1508808,6,device-1,smart_lock,battery_level,8.9533,0
run_59,1773414513.183725,6,device-2,smart_bulb,traffic_rate,84.2136,0
run_59,1773414513.183725,6,device-2,smart_bulb,cpu_load,79.9335,0
run_59,1773414513.183725,6,device-2,smart_bulb,memory_usage,85.2936,0
run_59,1773414513.183725,6,device-2,smart_bulb,temperature,77.4954,0
run_59,1773414513.2106287,6,device-3,thermostat,traffic_rate,18.362,0
run_59,1773414513.2106287,6,device-3,thermostat,cpu_load,31.7739,0
run_59,1773414513.2106287,6,device-3,thermostat,memory_usage,49.7143,0
run_59,1773414513.2106287,6,device-3,thermostat,temperature,50.7518,0
run_59,1773414515.2389078,7,device-1,smart_lock,traffic_rate,80.8859,0
run_59,1773414515.2389078,7,device-1,smart_lock,cpu_load,72.5204,0
run_59,1773414515.2389078,7,device-1,smart_lock,memory_usage,87.9023,0
run_59,1773414515.2389078,7,device-1,smart_lock,temperature,78.0171,0
run_59,1773414515.2389078,7,device-1,smart_lock,battery_level,14.7368,0
run_59,1773414515.2709467,7,device-2,smart_bulb,traffic_rate,95.8318,0
run_59,1773414515.2709467,7,device-2,smart_bulb,cpu_load,92.4446,0
run_59,1773414515.2709467,7,device-2,smart_bulb,memory_usage,97.8168,0
run_59,1773414515.2709467,7,device-2,smart_bulb,temperature,84.1199,0
run_59,1773414515.2924936,7,device-3,thermostat,traffic_rate,22.2636,0
run_59,1773414515.2924936,7,device-3,thermostat,cpu_load,40.019,0
run_59,1773414515.2924936,7,device-3,thermostat,memory_usage,39.4525,0
run_59,1773414515.2924936,7,device-3,thermostat,temperature,39.7075,0
run_59,1773414517.3111289,8,device-1,smart_lock,traffic_rate,93.3521,0
run_59,1773414517.3111289,8,device-1,smart_lock,cpu_load,81.4374,0
run_59,1773414517.3111289,8,device-1,smart_lock,memory_usage,85.6299,0
run_59,1773414517.3111289,8,device-1,smart_lock,temperature,82.3461,0
run_59,1773414517.3111289,8,device-1,smart_lock,battery_level,16.2455,0
run_59,1773414517.3405547,8,device-2,smart_bulb,traffic_rate,85.8247,0
run_59,1773414517.3405547,8,device-2,smart_bulb,cpu_load,83.1806,0
run_59,1773414517.3405547,8,device-2,smart_bulb,memory_usage,87.2481,0
run_59,1773414517.3405547,8,device-2,smart_bulb,temperature,85.9945,0
run_59,1773414517.3588827,8,device-3,thermostat,traffic_rate,15.3607,0
run_59,1773414517.3588827,8,device-3,thermostat,cpu_load,38.7284,0
run_59,1773414517.3588827,8,device-3,thermostat,memory_usage,51.7736,0
run_59,1773414517.3588827,8,device-3,thermostat,temperature,48.8915,0
run_59,1773414519.3814878,9,device-1,smart_lock,traffic_rate,96.5682,0
run_59,1773414519.3814878,9,device-1,smart_lock,cpu_load,84.5347,0
run_59,1773414519.3814878,9,device-1,smart_lock,memory_usage,97.5316,0
run_59,1773414519.3814878,9,device-1,smart_lock,temperature,89.6265,0
run_59,1773414519.3814878,9,device-1,smart_lock,battery_level,14.5049,0
run_59,1773414519.4103985,9,device-2,smart_bulb,traffic_rate,93.0762,0
run_59,1773414519.4103985,9,device-2,smart_bulb,cpu_load,75.9942,0
run_59,1773414519.4103985,9,device-2,smart_bulb,memory_usage,88.0623,0
run_59,1773414519.4103985,9,device-2,smart_bulb,temperature,79.1318,0
run_59,1773414519.4304016,9,device-3,thermostat,traffic_rate,23.9397,0
run_59,1773414519.4304016,9,device-3,thermostat,cpu_load,34.2652,0
run_59,1773414519.4304016,9,device-3,thermostat,memory_usage,58.6653,0
run_59,1773414519.4304016,9,device-3,thermostat,temperature,44.7875,0
run_59,1773414521.451231,10,device-1,smart_lock,traffic_rate,88.8526,0
run_59,1773414521.451231,10,device-1,smart_lock,cpu_load,94.3389,0
run_59,1773414521.451231,10,device-1,smart_lock,memory_usage,91.9802,0
run_59,1773414521.451231,10,device-1,smart_lock,temperature,90.359,0
run_59,1773414521.451231,10,device-1,smart_lock,battery_level,18.3948,0
run_59,1773414521.4802685,10,device-2,smart_bulb,traffic_rate,86.3623,0
run_59,1773414521.4802685,10,device-2,smart_bulb,cpu_load,71.2004,0
run_59,1773414521.4802685,10,device-2,smart_bulb,memory_usage,89.6163,0
run_59,1773414521.4802685,10,device-2,smart_bulb,temperature,89.1463,0
run_59,1773414521.499684,10,device-3,thermostat,traffic_rate,12.0538,0
run_59,1773414521.499684,10,device-3,thermostat,cpu_load,27.0288,0
run_59,1773414521.499684,10,device-3,thermostat,memory_usage,51.86,0
run_59,1773414521.499684,10,device-3,thermostat,temperature,49.9179,0
run_60,1773414538.1023982,1,device-1,smart_lock,traffic_rate,13.018,0
run_60,1773414538.1023982,1,device-1,smart_lock,cpu_load,24.871,0
run_60,1773414538.1023982,1,device-1,smart_lock,memory_usage,40.9115,0
run_60,1773414538.1023982,1,device-1,smart_lock,temperature,50.8473,0
run_60,1773414538.1023982,1,device-1,smart_lock,battery_level,74.2471,0
run_60,1773414538.1304276,1,device-2,smart_bulb,traffic_rate,11.0066,0
run_60,1773414538.1304276,1,device-2,smart_bulb,cpu_load,32.2973,0
run_60,1773414538.1304276,1,device-2,smart_bulb,memory_usage,57.2385,0
run_60,1773414538.1304276,1,device-2,smart_bulb,temperature,49.8642,0
run_60,1773414538.1503067,1,device-3,thermostat,traffic_rate,14.0527,0
run_60,1773414538.1503067,1,device-3,thermostat,cpu_load,37.3823,0
run_60,1773414538.1503067,1,device-3,thermostat,memory_usage,51.3357,0
run_60,1773414538.1503067,1,device-3,thermostat,temperature,35.0653,0
run_60,1773414540.1695802,2,device-1,smart_lock,traffic_rate,12.485,0
run_60,1773414540.1695802,2,device-1,smart_lock,cpu_load,28.3535,0
run_60,1773414540.1695802,2,device-1,smart_lock,memory_usage,56.7567,0
run_60,1773414540.1695802,2,device-1,smart_lock,temperature,36.0874,0
run_60,1773414540.1695802,2,device-1,smart_lock,battery_level,80.5929,0
run_60,1773414540.1998992,2,device-2,smart_bulb,traffic_rate,12.2663,0
run_60,1773414540.1998992,2,device-2,smart_bulb,cpu_load,15.9242,0
run_60,1773414540.1998992,2,device-2,smart_bulb,memory_usage,34.9692,0
run_60,1773414540.1998992,2,device-2,smart_bulb,temperature,49.5098,0
run_60,1773414540.2251627,2,device-3,thermostat,traffic_rate,22.8259,0
run_60,1773414540.2251627,2,device-3,thermostat,cpu_load,30.9372,0
run_60,1773414540.2251627,2,device-3,thermostat,memory_usage,55.8742,0
run_60,1773414540.2251627,2,device-3,thermostat,temperature,46.8112,0
run_60,1773414542.252402,3,device-1,smart_lock,traffic_rate,23.639,0
run_60,1773414542.252402,3,device-1,smart_lock,cpu_load,29.6806,0
run_60,1773414542.252402,3,device-1,smart_lock,memory_usage,42.0279,0
run_60,1773414542.252402,3,device-1,smart_lock,temperature,54.0876,0
run_60,1773414542.252402,3,device-1,smart_lock,battery_level,87.4863,0
run_60,1773414542.2886484,3,device-2,smart_bulb,traffic_rate,16.694,0
run_60,1773414542.2886484,3,device-2,smart_bulb,cpu_load,43.8858,0
run_60,1773414542.2886484,3,device-2,smart_bulb,memory_usage,50.9614,0
run_60,1773414542.2886484,3,device-2,smart_bulb,temperature,46.9556,0
run_60,1773414542.3098478,3,device-3,thermostat,traffic_rate,13.9461,0
run_60,1773414542.3098478,3,device-3,thermostat,cpu_load,39.1102,0
run_60,1773414542.3098478,3,device-3,thermostat,memory_usage,46.0994,0
run_60,1773414542.3098478,3,device-3,thermostat,temperature,39.667,0
run_60,1773414544.331803,4,device-1,smart_lock,traffic_rate,14.2372,0
run_60,1773414544.331803,4,device-1,smart_lock,cpu_load,17.1183,0
run_60,1773414544.331803,4,device-1,smart_lock,memory_usage,51.9699,0
run_60,1773414544.331803,4,device-1,smart_lock,temperature,50.062,0
run_60,1773414544.331803,4,device-1,smart_lock,battery_level,87.7769,0
run_60,1773414544.362312,4,device-2,smart_bulb,traffic_rate,22.3986,0
run_60,1773414544.362312,4,device-2,smart_bulb,cpu_load,28.2997,0
run_60,1773414544.362312,4,device-2,smart_bulb,memory_usage,39.874,0
run_60,1773414544.362312,4,device-2,smart_bulb,temperature,38.1563,0
run_60,1773414544.3823984,4,device-3,thermostat,traffic_rate,23.2265,0
run_60,1773414544.3823984,4,device-3,thermostat,cpu_load,20.258,0
run_60,1773414544.3823984,4,device-3,thermostat,memory_usage,50.8576,0
run_60,1773414544.3823984,4,device-3,thermostat,temperature,47.2147,0
run_60,1773414546.4040725,5,device-1,smart_lock,traffic_rate,19.9504,0
run_60,1773414546.4040725,5,device-1,smart_lock,cpu_load,31.2779,0
run_60,1773414546.4040725,5,device-1,smart_lock,memory_usage,31.2891,0
run_60,1773414546.4040725,5,device-1,smart_lock,temperature,49.8594,0
run_60,1773414546.4040725,5,device-1,smart_lock,battery_level,81.9242,0
run_60,1773414546.4356241,5,device-2,smart_bulb,traffic_rate,22.8437,0
run_60,1773414546.4356241,5,device-2,smart_bulb,cpu_load,17.9908,0
run_60,1773414546.4356241,5,device-2,smart_bulb,memory_usage,34.3507,0
run_60,1773414546.4356241,5,device-2,smart_bulb,temperature,41.2965,0
run_60,1773414546.4557717,5,device-3,thermostat,traffic_rate,14.1144,0
run_60,1773414546.4557717,5,device-3,thermostat,cpu_load,22.5045,0
run_60,1773414546.4557717,5,device-3,thermostat,memory_usage,53.9266,0
run_60,1773414546.4557717,5,device-3,thermostat,temperature,41.0753,0
run_60,1773414548.4768357,6,device-1,smart_lock,traffic_rate,20.3134,0
run_60,1773414548.4768357,6,device-1,smart_lock,cpu_load,40.9866,0
run_60,1773414548.4768357,6,device-1,smart_lock,memory_usage,54.8217,0
run_60,1773414548.4768357,6,device-1,smart_lock,temperature,43.676,0
run_60,1773414548.4768357,6,device-1,smart_lock,battery_level,85.742,0
run_60,1773414548.5132174,6,device-2,smart_bulb,traffic_rate,12.892,0
run_60,1773414548.5132174,6,device-2,smart_bulb,cpu_load,18.8512,0
run_60,1773414548.5132174,6,device-2,smart_bulb,memory_usage,37.9937,0
run_60,1773414548.5132174,6,device-2,smart_bulb,temperature,38.8878,0
run_60,1773414548.5360627,6,device-3,thermostat,traffic_rate,12.5564,0
run_60,1773414548.5360627,6,device-3,thermostat,cpu_load,37.7739,0
run_60,1773414548.5360627,6,device-3,thermostat,memory_usage,50.0029,0
run_60,1773414548.5360627,6,device-3,thermostat,temperature,42.6582,0
run_60,1773414550.5595865,7,device-1,smart_lock,traffic_rate,99.1813,0
run_60,1773414550.5595865,7,device-1,smart_lock,cpu_load,79.4011,0
run_60,1773414550.5595865,7,device-1,smart_lock,memory_usage,95.5762,0
run_60,1773414550.5595865,7,device-1,smart_lock,temperature,93.1896,0
run_60,1773414550.5595865,7,device-1,smart_lock,battery_level,17.2078,0
run_60,1773414550.5925634,7,device-2,smart_bulb,traffic_rate,21.8454,0
run_60,1773414550.5925634,7,device-2,smart_bulb,cpu_load,21.6027,0
run_60,1773414550.5925634,7,device-2,smart_bulb,memory_usage,58.4951,0
run_60,1773414550.5925634,7,device-2,smart_bulb,temperature,51.5417,0
run_60,1773414550.6122186,7,device-3,thermostat,traffic_rate,98.342,0
run_60,1773414550.6122186,7,device-3,thermostat,cpu_load,87.9551,0
run_60,1773414550.6122186,7,device-3,thermostat,memory_usage,90.9178,0
run_60,1773414550.6122186,7,device-3,thermostat,temperature,83.0629,0
run_60,1773414552.6359377,8,device-1,smart_lock,traffic_rate,93.4618,0
run_60,1773414552.6359377,8,device-1,smart_lock,cpu_load,93.5975,0
run_60,1773414552.6359377,8,device-1,smart_lock,memory_usage,95.2989,0
run_60,1773414552.6359377,8,device-1,smart_lock,temperature,80.7187,0
run_60,1773414552.6359377,8,device-1,smart_lock,battery_level,8.1406,0
run_60,1773414552.6693964,8,device-2,smart_bulb,traffic_rate,19.534,0
run_60,1773414552.6693964,8,device-2,smart_bulb,cpu_load,41.2626,0
run_60,1773414552.6693964,8,device-2,smart_bulb,memory_usage,40.4596,0
run_60,1773414552.6693964,8,device-2,smart_bulb,temperature,48.3321,0
run_60,1773414552.6903949,8,device-3,thermostat,traffic_rate,98.0445,0
run_60,1773414552.6903949,8,device-3,thermostat,cpu_load,89.2825,0
run_60,1773414552.6903949,8,device-3,thermostat,memory_usage,94.3591,0
run_60,1773414552.6903949,8,device-3,thermostat,temperature,93.6278,0
run_60,1773414554.711643,9,device-1,smart_lock,traffic_rate,95.3607,0
run_60,1773414554.711643,9,device-1,smart_lock,cpu_load,74.1456,0
run_60,1773414554.711643,9,device-1,smart_lock,memory_usage,86.1579,0
run_60,1773414554.711643,9,device-1,smart_lock,temperature,88.7779,0
run_60,1773414554.711643,9,device-1,smart_lock,battery_level,6.7286,0
run_60,1773414554.742343,9,device-2,smart_bulb,traffic_rate,22.8535,0
run_60,1773414554.742343,9,device-2,smart_bulb,cpu_load,18.2534,0
run_60,1773414554.742343,9,device-2,smart_bulb,memory_usage,36.8449,0
run_60,1773414554.742343,9,device-2,smart_bulb,temperature,46.9475,0
run_60,1773414554.762752,9,device-3,thermostat,traffic_rate,90.6473,0
run_60,1773414554.762752,9,device-3,thermostat,cpu_load,88.67,0
run_60,1773414554.762752,9,device-3,thermostat,memory_usage,94.4925,0
run_60,1773414554.762752,9,device-3,thermostat,temperature,75.2477,0
run_60,1773414556.7833557,10,device-1,smart_lock,traffic_rate,92.8215,0
run_60,1773414556.7833557,10,device-1,smart_lock,cpu_load,77.1777,0
run_60,1773414556.7833557,10,device-1,smart_lock,memory_usage,97.7893,0
run_60,1773414556.7833557,10,device-1,smart_lock,temperature,86.6153,0
run_60,1773414556.7833557,10,device-1,smart_lock,battery_level,18.3673,0
run_60,1773414556.836599,10,device-2,smart_bulb,traffic_rate,14.9701,0
run_60,1773414556.836599,10,device-2,smart_bulb,cpu_load,24.5232,0
run_60,1773414556.836599,10,device-2,smart_bulb,memory_usage,46.7746,0
run_60,1773414556.836599,10,device-2,smart_bulb,temperature,43.1314,0
run_60,1773414556.8782897,10,device-3,thermostat,traffic_rate,87.7722,0
run_60,1773414556.8782897,10,device-3,thermostat,cpu_load,90.1888,0
run_60,1773414556.8782897,10,device-3,thermostat,memory_usage,93.1187,0
run_60,1773414556.8782897,10,device-3,thermostat,temperature,89.7818,0
run_61,1773414573.6193252,1,device-1,smart_lock,traffic_rate,20.3006,0
run_61,1773414573.6193252,1,device-1,smart_lock,cpu_load,37.64,0
run_61,1773414573.6193252,1,device-1,smart_lock,memory_usage,41.0133,0
run_61,1773414573.6193252,1,device-1,smart_lock,temperature,48.4177,0
run_61,1773414573.6193252,1,device-1,smart_lock,battery_level,98.121,0
run_61,1773414573.6486428,1,device-2,smart_bulb,traffic_rate,15.6002,0
run_61,1773414573.6486428,1,device-2,smart_bulb,cpu_load,21.6783,0
run_61,1773414573.6486428,1,device-2,smart_bulb,memory_usage,34.647,0
run_61,1773414573.6486428,1,device-2,smart_bulb,temperature,35.1422,0
run_61,1773414573.669334,1,device-3,thermostat,traffic_rate,10.2608,0
run_61,1773414573.669334,1,device-3,thermostat,cpu_load,43.7469,0
run_61,1773414573.669334,1,device-3,thermostat,memory_usage,52.3938,0
run_61,1773414573.669334,1,device-3,thermostat,temperature,54.6538,0
run_61,1773414575.6882327,2,device-1,smart_lock,traffic_rate,15.53,0
run_61,1773414575.6882327,2,device-1,smart_lock,cpu_load,20.5474,0
run_61,1773414575.6882327,2,device-1,smart_lock,memory_usage,58.3805,0
run_61,1773414575.6882327,2,device-1,smart_lock,temperature,35.9759,0
run_61,1773414575.6882327,2,device-1,smart_lock,battery_level,77.9507,0
run_61,1773414575.7211528,2,device-2,smart_bulb,traffic_rate,15.6735,0
run_61,1773414575.7211528,2,device-2,smart_bulb,cpu_load,15.9853,0
run_61,1773414575.7211528,2,device-2,smart_bulb,memory_usage,37.4793,0
run_61,1773414575.7211528,2,device-2,smart_bulb,temperature,38.5852,0
run_61,1773414575.7417524,2,device-3,thermostat,traffic_rate,10.996,0
run_61,1773414575.7417524,2,device-3,thermostat,cpu_load,30.6523,0
run_61,1773414575.7417524,2,device-3,thermostat,memory_usage,59.9166,0
run_61,1773414575.7417524,2,device-3,thermostat,temperature,51.1635,0
run_61,1773414577.7621343,3,device-1,smart_lock,traffic_rate,21.079,0
run_61,1773414577.7621343,3,device-1,smart_lock,cpu_load,27.3518,0
run_61,1773414577.7621343,3,device-1,smart_lock,memory_usage,55.7936,0
run_61,1773414577.7621343,3,device-1,smart_lock,temperature,41.1362,0
run_61,1773414577.7621343,3,device-1,smart_lock,battery_level,98.5979,0
run_61,1773414577.793939,3,device-2,smart_bulb,traffic_rate,19.0761,0
run_61,1773414577.793939,3,device-2,smart_bulb,cpu_load,25.5496,0
run_61,1773414577.793939,3,device-2,smart_bulb,memory_usage,50.7012,0
run_61,1773414577.793939,3,device-2,smart_bulb,temperature,48.4808,0
run_61,1773414577.8159409,3,device-3,thermostat,traffic_rate,11.9676,0
run_61,1773414577.8159409,3,device-3,thermostat,cpu_load,29.692,0
run_61,1773414577.8159409,3,device-3,thermostat,memory_usage,45.8273,0
run_61,1773414577.8159409,3,device-3,thermostat,temperature,45.2576,0
run_61,1773414579.835692,4,device-1,smart_lock,traffic_rate,13.1453,0
run_61,1773414579.835692,4,device-1,smart_lock,cpu_load,38.1036,0
run_61,1773414579.835692,4,device-1,smart_lock,memory_usage,38.0856,0
run_61,1773414579.835692,4,device-1,smart_lock,temperature,35.5586,0
run_61,1773414579.835692,4,device-1,smart_lock,battery_level,71.2126,0
run_61,1773414579.867991,4,device-2,smart_bulb,traffic_rate,22.4613,0
run_61,1773414579.867991,4,device-2,smart_bulb,cpu_load,43.6808,0
run_61,1773414579.867991,4,device-2,smart_bulb,memory_usage,50.1991,0
run_61,1773414579.867991,4,device-2,smart_bulb,temperature,49.9832,0
run_61,1773414579.8918924,4,device-3,thermostat,traffic_rate,14.0302,0
run_61,1773414579.8918924,4,device-3,thermostat,cpu_load,36.3532,0
run_61,1773414579.8918924,4,device-3,thermostat,memory_usage,55.0972,0
run_61,1773414579.8918924,4,device-3,thermostat,temperature,40.2116,0
run_61,1773414581.915885,5,device-1,smart_lock,traffic_rate,11.2058,0
run_61,1773414581.915885,5,device-1,smart_lock,cpu_load,43.6967,0
run_61,1773414581.915885,5,device-1,smart_lock,memory_usage,52.216,0
run_61,1773414581.915885,5,device-1,smart_lock,temperature,46.025,0
run_61,1773414581.915885,5,device-1,smart_lock,battery_level,87.8647,0
run_61,1773414581.9458327,5,device-2,smart_bulb,traffic_rate,23.8891,0
